year,disease,alder,køn,uddannelse,arbejdsmarked,allocator,type,outcome
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Inaktiv,Psykiatrien_Skadestue,1,2.19282868525896
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0.113636363636364
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0.0227272727272727
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0.00454545454545455
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0
3,Diabetes II_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.0361990950226244
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.573913043478261
3,Diabetes II_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.0723981900452489
3,Diabetes I_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.0304347826086957
3,Diabetes II_Med Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.0331825037707391
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,1,0.359223300970874
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,0.229126213592233
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,1,0.0267961165048544
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.425339366515837
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,1.21719457013575
3,Andre Lidelser_KOL,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.225490196078431
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0.240506329113924
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,2.3206599713056
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,3.67144906743185
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.253945480631277
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,2.05027932960894
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0.509497206703911
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.00111731843575419
3,Cancer_Tarm,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,1.0968660968661
3,Cancer_Tarm,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0
3,Cancer_Tarm,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.00854700854700855
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,5.55721716514955
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,27.1586475942783
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,3.07737321196359
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.235124760076775
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.0460652591170825
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.00191938579654511
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,0,0.454545454545455
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,0,0
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,1,0.0488021295474712
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,0.00488021295474712
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,1,0.00532386867790595
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,0,24.0091324200913
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,0,0.0091324200913242
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,0,0.0228310502283105
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0.134782608695652
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0
3,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0.00434782608695652
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,7.26375838926175
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,5.25637583892617
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.432885906040268
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0.550974025974026
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0.259415584415584
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0.050974025974026
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,1.78714859437751
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0.236947791164659
3,Andre Lidelser_Hjertekar,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.0180722891566265
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.885955649419219
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.686906019007392
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.0491024287222809
3,Cancer_Tarm,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,0,0.0165289256198347
3,Cancer_Tarm,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0.00275482093663912
3,Cancer_Tarm,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,0,0.00137741046831956
3,Andre Lidelser_KOL,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0
3,Andre Lidelser_KOL,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0
3,Andre Lidelser_KOL,65+ år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0
3,Cancer_Tarm,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.0340909090909091
3,Cancer_Tarm,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.1875
3,Cancer_Tarm,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.00852272727272727
3,Psykiske Lidelser_Mild,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.767472527472528
3,Psykiske Lidelser_Mild,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,1.9032967032967
3,Psykiske Lidelser_Mild,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.493626373626374
3,Cancer_Prostata,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.198736637512148
3,Cancer_Prostata,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0
3,Cancer_Prostata,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.00388726919339164
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.145363408521303
3,Psykiske Lidelser_Mild,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,4.45712596096984
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,1.46365914786967
3,Psykiske Lidelser_Mild,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,5.08752217622708
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.260651629072682
3,Psykiske Lidelser_Mild,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,1.26434062684802
3,Diabetes I_Med Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,0,0
3,Diabetes I_Med Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,0,0
3,Diabetes I_Med Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,0,0
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Ambulant,1,2.20095693779904
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,2.52084757347915
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Aktiv,Psykiatrien_Skadestue,1,0.561859193438141
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.379527559055118
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,5.42677165354331
3,Cancer_Bryst,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.0692913385826772
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.179807349268641
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.0742062076346771
3,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.00713521227256511
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.138103161397671
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.0515806988352745
3,Diabetes II_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.0898502495840266
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.686765457332652
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,2.27337761880429
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.0786918753193664
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,2.09210526315789
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,19.1318944844125
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,9.9078947368421
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,15.0731414868106
3,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.671052631578947
3,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,2.33812949640288
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0.355975648830503
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0.130086510733739
3,Andre Lidelser_Hjertekar,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.0144184556231977
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.136518771331058
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Ambulant,1,1.57142857142857
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,2.53571428571429
3,Andre Lidelser_KOL,18-49 år,Kvinde,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.0595238095238095
3,Cancer_Bryst,50-65 år,Kvinde,Faglært,Aktiv,Psykiatrien_Ambulant,1,0.178900922583233
3,Cancer_Bryst,50-65 år,Kvinde,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,0.116726835138387
3,Cancer_Bryst,50-65 år,Kvinde,Faglært,Aktiv,Psykiatrien_Skadestue,1,0.00441235459286001
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.0290534208059981
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.132146204311153
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.145267104029991
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0.476249228871067
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0.317705120296114
3,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.0246761258482418
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,3.11594202898551
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.164251207729469
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.00966183574879227
3,Cancer_Bryst,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,1.26315789473684
3,Cancer_Bryst,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,0
3,Cancer_Bryst,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,9.48375451263538
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,18.6510228640193
3,Psykiske Lidelser_Mild,18-49 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,1.65102286401925
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0.152958152958153
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0.0115440115440115
3,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.00288600288600289
3,Psykiske Lidelser_Svær,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,0.577777777777778
3,Psykiske Lidelser_Svær,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,0
3,Psykiske Lidelser_Svær,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,0.0222222222222222
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,1.01978417266187
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,6.14568345323741
3,Psykiske Lidelser_Mild,18-49 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0.257194244604317
3,Andre Lidelser_Hjertekar,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,0,0.548106448311157
3,Andre Lidelser_Hjertekar,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,0,0.488741044012282
3,Andre Lidelser_Hjertekar,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,0,0.018935516888434
3,Cancer_Tarm,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.109816384180791
3,Cancer_Tarm,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.0737994350282486
3,Cancer_Tarm,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.00317796610169492
3,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Ambulant,1,1.97309417040359
3,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Indlæggelse,1,2.31390134529148
3,Psykiske Lidelser_Mild,18-49 år,Mand,Videregående Uddannelse,Aktiv,Psykiatrien_Skadestue,1,1.28251121076233
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,0.0625
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.441558441558442
3,Andre Lidelser_Kronisk Leversygdom,50-65 år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.186688311688312
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Ambulant,1,1.18446601941748
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Indlæggelse,1,1.19902912621359
3,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Psykiatrien_Skadestue,1,0.0266990291262136
3,Psykiske Lidelser_Moderat,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,2.63636363636364
3,Psykiske Lidelser_Svær,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Ambulant,1,1.01827676240209
3,Psykiske Lidelser_Moderat,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,0.714285714285714
3,Psykiske Lidelser_Svær,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Indlæggelse,1,3.03916449086162
3,Psykiske Lidelser_Moderat,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.0454545454545455
3,Psykiske Lidelser_Svær,65+ år,Mand,Faglært,Udenfor,Psykiatrien_Skadestue,1,0.174934725848564
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Ambulant,1,0
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Faglært,Inaktiv,Psykiatrien_Skadestue,1,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,0
3,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,0
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Ambulant,1,2.16666666666667
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Indlæggelse,1,8.43253968253968
3,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Aktiv,Psykiatrien_Skadestue,1,0.0634920634920635
3,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Ambulant,1,0
3,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,1,0
3,Cancer_Lunge,50-65 år,Kvinde,Ufaglært,Aktiv,Psykiatrien_Skadestue,1,0
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,0,6.94207836456559
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,0,33.5366269165247
3,Andre Lidelser_KOL,50-65 år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,0,1.91652470187394
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0
3,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,1.34461538461538
3,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,6.32
3,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.775384615384615
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,3.84913793103448
3,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.469387755102041
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,4.94827586206897
3,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,1.69387755102041
3,Diabetes II_Med Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,1.4051724137931
3,Diabetes I_Uden Komplikationer,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.36734693877551
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.0708661417322835
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0
3,Diabetes I_Uden Komplikationer,65+ år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0
3,Diabetes I_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.0697674418604651
3,Diabetes I_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.581395348837209
3,Diabetes I_Med Komplikationer,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.0348837209302326
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.45
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.4
3,Diabetes I_Med Komplikationer,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0
3,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Ambulant,1,0.163884673748103
3,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Indlæggelse,1,0.0303490136570562
3,Andre Lidelser_KOL,65+ år,Mand,Videregående Uddannelse,Udenfor,Psykiatrien_Skadestue,1,0.00303490136570562
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,1.32467532467532
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,2.22077922077922
3,Psykiske Lidelser_Moderat,50-65 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,1.96103896103896
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.48705501618123
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.288025889967638
3,Diabetes II_Med Komplikationer,65+ år,Kvinde,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.00647249190938511
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Ambulant,1,0.601851851851852
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Indlæggelse,1,0.62962962962963
3,Diabetes I_Uden Komplikationer,18-49 år,Mand,Ufaglært,Udenfor,Psykiatrien_Skadestue,1,0.0462962962962963
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Ambulant,0,0.239450441609421
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Indlæggelse,0,0.056918547595682
3,Andre Lidelser_Hjertekar,50-65 år,Mand,Ufaglært,Aktiv,Psykiatrien_Skadestue,0,0.00294406280667321
