year,disease,alder,køn,uddannelse,arbejdsmarked,allocator,type,outcome
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,1,1.68421052631579
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,1,0.267857142857143
2,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Svær,50-65 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,1,2.61290322580645
2,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Diabetes I_Uden Komplikationer,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Diabetes II_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,
2,Diabetes II_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,
2,Diabetes II_Uden Komplikationer,18-49 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,1,0.543859649122807
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0
2,Cancer_Tarm,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,
2,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,17
2,Cancer_Tarm,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,
2,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
2,Cancer_Tarm,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,
2,Andre Lidelser_Leddegigt,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,1,0.25
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,1,0
2,Cancer_Tarm,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,
2,Cancer_Tarm,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,
2,Cancer_Tarm,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,1,0.68
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Cancer_Prostata,65+ år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,1.60526315789474
2,Cancer_Prostata,65+ år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,0
2,Cancer_Prostata,65+ år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,0
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,1,0.4
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,0.216216216216216
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,3.65934065934066
2,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,0,3.64285714285714
2,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,0,0
2,Diabetes I_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,0,0
2,Cancer_Lunge,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,0,0
2,Cancer_Lunge,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,0,0
2,Cancer_Lunge,50-65 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,0,0
2,Andre Lidelser_KOL,65+ år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,0.105263157894737
2,Andre Lidelser_KOL,65+ år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
2,Andre Lidelser_KOL,65+ år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Ambulant,1,0.5
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,
2,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,
2,Andre Lidelser_Hjertekar,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,1,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Inaktiv,Somatikken_Ambulant,1,2.61111111111111
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Diabetes II_Med Komplikationer,18-49 år,Mand,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,4.66
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Svær,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,0.695652173913044
2,Psykiske Lidelser_Svær,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Svær,50-65 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,1,0.731707317073171
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,1,0
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,1,0
2,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Ambulant,0,9.23076923076923
2,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_KOL,50-65 år,Mand,Ufaglært,Inaktiv,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,0,0.28125
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,
2,Psykiske Lidelser_Moderat,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,1,0.444444444444444
2,Psykiske Lidelser_Moderat,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Moderat,65+ år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,1,0
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,2.02564102564103
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
2,Diabetes II_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,0.0714285714285714
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,89.3461538461538
2,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,0
2,Diabetes I_Med Komplikationer,50-65 år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,0
2,Cancer_Lunge,18-49 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,1,0.0175438596491228
2,Cancer_Lunge,18-49 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,1,0
2,Cancer_Lunge,18-49 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,0.915254237288136
2,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Mild,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,0,
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,0,
2,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,0,
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,0,
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,0,
2,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,0,
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,0,
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,0,
2,Diabetes II_Uden Komplikationer,65+ år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,0,
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Ambulant,0,1.35
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,1
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
2,Diabetes II_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
2,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,4.76923076923077
2,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Diabetes II_Med Komplikationer,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,0,
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,0,
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,0,
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Udenfor,Somatikken_Ambulant,1,1.21989528795812
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Udenfor,Somatikken_Indlæggelse,1,0
2,Andre Lidelser_Kronisk Leversygdom,18-49 år,Mand,Faglært,Udenfor,Somatikken_Skadestue,1,0
2,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,1,
2,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,1,
2,Diabetes II_Uden Komplikationer,65+ år,Mand,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,1,
2,Cancer_Tarm,65+ år,Mand,Faglært,Aktiv,Somatikken_Ambulant,0,0.810344827586207
2,Cancer_Tarm,65+ år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,0,0
2,Cancer_Tarm,65+ år,Mand,Faglært,Aktiv,Somatikken_Skadestue,0,0
2,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,0.952380952380952
2,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
2,Diabetes I_Uden Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,0,0.142857142857143
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,0,
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,0,
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Svær,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,0,
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,1,1.30769230769231
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0
2,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,1,0.344827586206897
2,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Diabetes II_Uden Komplikationer,18-49 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,1,29.4545454545455
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,1,0
2,Diabetes I_Med Komplikationer,18-49 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,1,0
2,Cancer_Prostata,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,1,1
2,Cancer_Prostata,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Prostata,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,1,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
2,Diabetes I_Med Komplikationer,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Ambulant,1,0.421052631578947
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Svær,50-65 år,Kvinde,Ufaglært,Aktiv,Somatikken_Skadestue,1,0
2,Diabetes I_Uden Komplikationer,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,1,0.15
2,Diabetes I_Uden Komplikationer,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,1,0
2,Diabetes I_Uden Komplikationer,18-49 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,1,0
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,1,0.072463768115942
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,1,0
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,1,0
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,1,0.617647058823529
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Lunge,18-49 år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,0,0
2,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,0,0
2,Cancer_Lunge,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,0
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Moderat,18-49 år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
2,Cancer_Tarm,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,
2,Cancer_Tarm,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,
2,Cancer_Tarm,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,
2,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,1,0.705882352941177
2,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Moderat,50-65 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Inaktiv,Somatikken_Ambulant,1,0.325
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Psykiske Lidelser_Moderat,50-65 år,Kvinde,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Cancer_Lunge,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,1,0.609756097560976
2,Cancer_Lunge,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Lunge,65+ år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,1,0
2,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,5.22058823529412
2,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Kronisk Leversygdom,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
2,Psykiske Lidelser_Mild,65+ år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Ambulant,0,0.145454545454545
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Diabetes I_Uden Komplikationer,65+ år,Kvinde,Faglært,Udenfor,Somatikken_Skadestue,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Ambulant,0,24.575
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,18-49 år,Mand,Ufaglært,Udenfor,Somatikken_Skadestue,0,0
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Ambulant,0,1.04761904761905
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Kronisk Leversygdom,50-65 år,Kvinde,Videregående Uddannelse,Udenfor,Somatikken_Skadestue,0,0
2,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,0,0
2,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_KOL,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,0,0
2,Cancer_Bryst,50-65 år,Mand,Faglært,Aktiv,Somatikken_Ambulant,1,3.1875
2,Cancer_Bryst,50-65 år,Mand,Faglært,Aktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Bryst,50-65 år,Mand,Faglært,Aktiv,Somatikken_Skadestue,1,0
2,Cancer_Tarm,18-49 år,Mand,Faglært,Inaktiv,Somatikken_Ambulant,1,0.534883720930233
2,Cancer_Tarm,18-49 år,Mand,Faglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Tarm,18-49 år,Mand,Faglært,Inaktiv,Somatikken_Skadestue,1,0
2,Cancer_Bryst,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Ambulant,0,2.25
2,Cancer_Bryst,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Indlæggelse,0,0
2,Cancer_Bryst,18-49 år,Kvinde,Videregående Uddannelse,Aktiv,Somatikken_Skadestue,0,0
2,Cancer_Lunge,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Ambulant,1,4.15384615384615
2,Cancer_Lunge,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Indlæggelse,1,0
2,Cancer_Lunge,18-49 år,Kvinde,Ufaglært,Inaktiv,Somatikken_Skadestue,1,0
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Ambulant,0,0.0204081632653061
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Indlæggelse,0,0
2,Psykiske Lidelser_Mild,18-49 år,Kvinde,Faglært,Aktiv,Somatikken_Skadestue,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Ambulant,0,2.41176470588235
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Indlæggelse,0,0
2,Andre Lidelser_Ryg- og Nakkesmerter,50-65 år,Mand,Videregående Uddannelse,Inaktiv,Somatikken_Skadestue,0,0
